time,var_1,var_2,var_3
0.171003,24,36,72
0.156049,24,36,78
0.157336,24,36,84
0.153495,24,36,90
0.156308,24,36,96
0.138803,24,42,0
0.141298,24,42,6
0.157272,24,42,12
0.156031,24,42,18
0.155933,24,42,24
0.17102,24,42,30
0.157945,24,42,36
0.157527,24,42,42
0.173018,24,42,48
0.172782,24,42,54
0.172936,24,42,60
0.171303,24,42,66
0.172514,24,42,72
0.172798,24,42,78
0.173655,24,42,84
0.157536,24,42,90
0.154913,24,42,96
0.139241,24,48,0
0.141105,24,48,6
0.155917,24,48,12
0.156205,24,48,18
0.15722,24,48,24
0.172034,24,48,30
0.170345,24,48,36
0.171696,24,48,42
0.171961,24,48,48
0.186096,24,48,54
0.177351,24,48,60
0.18692,24,48,66
0.181804,24,48,72
0.171198,24,48,78
0.173753,24,48,84
0.171013,24,48,90
0.15745,24,48,96
0.140978,24,54,0
0.156965,24,54,6
0.141708,24,54,12
0.154844,24,54,18
0.157206,24,54,24
0.173218,24,54,30
0.170907,24,54,36
0.173808,24,54,42
0.203646,24,54,48
0.17206,24,54,54
0.173688,24,54,60
0.172404,24,54,66
0.170937,24,54,72
0.170879,24,54,78
0.173592,24,54,84
0.172786,24,54,90
0.171779,24,54,96
0.142757,24,60,0
0.141226,24,60,6
0.155997,24,60,12
0.156036,24,60,18
0.156007,24,60,24
0.171704,24,60,30
0.172748,24,60,36
0.174875,24,60,42
0.187812,24,60,48
0.191593,24,60,54
0.18293,24,60,60
0.184686,24,60,66
0.186058,24,60,72
0.188136,24,60,78
0.188454,24,60,84
0.170245,24,60,90
0.171148,24,60,96
0.140871,24,66,0
0.15722,24,66,6
0.15412,24,66,12
0.157283,24,66,18
0.171759,24,66,24
0.171556,24,66,30
0.173509,24,66,36
0.185893,24,66,42
0.185561,24,66,48
0.188754,24,66,54
0.172788,24,66,60
0.187061,24,66,66
0.18933,24,66,72
0.187576,24,66,78
0.18621,24,66,84
0.171011,24,66,90
0.171629,24,66,96
0.14016,24,72,0
0.142329,24,72,6
0.157411,24,72,12
0.155477,24,72,18
0.173879,24,72,24
0.182875,24,72,30
0.173816,24,72,36
0.189195,24,72,42
0.175342,24,72,48
0.187141,24,72,54
0.189223,24,72,60
0.186236,24,72,66
0.189206,24,72,72
0.187559,24,72,78
0.17217,24,72,84
0.170684,24,72,90
0.171693,24,72,96
0.139737,24,78,0
0.154075,24,78,6
0.154425,24,78,12
0.154258,24,78,18
0.157766,24,78,24
0.171654,24,78,30
0.172487,24,78,36
0.173368,24,78,42
0.188192,24,78,48
0.186698,24,78,54
0.187397,24,78,60
0.185626,24,78,66
0.18488,24,78,72
0.187525,24,78,78
0.169226,24,78,84
0.171657,24,78,90
0.1718,24,78,96
0.13924,24,84,0
0.139983,24,84,6
0.141685,24,84,12
0.156531,24,84,18
0.156275,24,84,24
0.173663,24,84,30
0.171703,24,84,36
0.173073,24,84,42
0.17216,24,84,48
0.191243,24,84,54
0.187752,24,84,60
0.185832,24,84,66
0.172917,24,84,72
0.187071,24,84,78
0.169502,24,84,84
0.17288,24,84,90
0.157663,24,84,96
0.124569,24,90,0
0.141675,24,90,6
0.139358,24,90,12
0.153705,24,90,18
0.155213,24,90,24
0.17099,24,90,30
0.172152,24,90,36
0.171141,24,90,42
0.170812,24,90,48
0.173006,24,90,54
0.18685,24,90,60
0.173795,24,90,66
0.174054,24,90,72
0.172979,24,90,78
0.192039,24,90,84
0.185038,24,90,90
0.155433,24,90,96
0.149684,24,96,0
0.133355,24,96,6
0.139153,24,96,12
0.157781,24,96,18
0.156265,24,96,24
0.15574,24,96,30
0.171108,24,96,36
0.173182,24,96,42
0.171385,24,96,48
0.171458,24,96,54
0.172053,24,96,60
0.172044,24,96,66
0.172599,24,96,72
0.169829,24,96,78
0.172295,24,96,84
0.155104,24,96,90
0.156196,24,96,96
0.124361,30,0,0
0.125097,30,0,6
0.140363,30,0,12
0.139736,30,0,18
0.140743,30,0,24
0.139957,30,0,30
0.140612,30,0,36
0.142299,30,0,42
0.156377,30,0,48
0.155806,30,0,54
0.138738,30,0,60
0.140986,30,0,66
0.139929,30,0,72
0.142946,30,0,78
0.140887,30,0,84
0.124654,30,0,90
0.123635,30,0,96
0.124901,30,6,0
0.12718,30,6,6
0.139673,30,6,12
0.139965,30,6,18
0.141604,30,6,24
0.140636,30,6,30
0.140506,30,6,36
0.15619,30,6,42
0.154171,30,6,48
0.156444,30,6,54
0.154036,30,6,60
0.154906,30,6,66
0.157332,30,6,72
0.143184,30,6,78
0.139956,30,6,84
0.140425,30,6,90
0.141218,30,6,96
0.123593,30,12,0
0.142595,30,12,6
0.13976,30,12,12
0.142697,30,12,18
0.141832,30,12,24
0.155143,30,12,30
0.155984,30,12,36
0.154198,30,12,42
0.155053,30,12,48
0.155799,30,12,54
0.158167,30,12,60
0.157598,30,12,66
0.141883,30,12,72
0.14117,30,12,78
0.1403,30,12,84
0.139694,30,12,90
0.155836,30,12,96
0.128685,30,18,0
0.153762,30,18,6
0.15704,30,18,12
0.140225,30,18,18
0.154624,30,18,24
0.156107,30,18,30
0.155102,30,18,36
0.15723,30,18,42
0.15599,30,18,48
0.155905,30,18,54
0.156248,30,18,60
0.157104,30,18,66
0.156707,30,18,72
0.143074,30,18,78
0.156033,30,18,84
0.140641,30,18,90
0.141125,30,18,96
0.140141,30,24,0
0.155575,30,24,6
0.156035,30,24,12
0.156887,30,24,18
0.158891,30,24,24
0.153702,30,24,30
0.154596,30,24,36
0.169676,30,24,42
0.169963,30,24,48
0.18728,30,24,54
0.15737,30,24,60
0.156769,30,24,66
0.157153,30,24,72
0.156933,30,24,78
0.156532,30,24,84
0.156219,30,24,90
0.140181,30,24,96
0.1394,30,30,0
0.143016,30,30,6
0.140398,30,30,12
0.156526,30,30,18
0.157053,30,30,24
0.158173,30,30,30
0.170571,30,30,36
0.178532,30,30,42
0.182284,30,30,48
0.172176,30,30,54
0.173194,30,30,60
0.172244,30,30,66
0.159389,30,30,72
0.170651,30,30,78
0.17126,30,30,84
0.157044,30,30,90
0.156036,30,30,96
0.140996,30,36,0
0.139634,30,36,6
0.15663,30,36,12
0.156841,30,36,18
0.157759,30,36,24
0.171547,30,36,30
0.172827,30,36,36
0.174586,30,36,42
0.190776,30,36,48
0.171814,30,36,54
0.173934,30,36,60
0.171138,30,36,66
0.173138,30,36,72
0.171986,30,36,78
0.17215,30,36,84
0.155889,30,36,90
0.155515,30,36,96
0.141667,30,42,0
0.139736,30,42,6
0.155124,30,42,12
0.156527,30,42,18
0.155062,30,42,24
0.170255,30,42,30
0.171639,30,42,36
0.173035,30,42,42
0.170996,30,42,48
0.17088,30,42,54
0.171409,30,42,60
0.186467,30,42,66
0.187737,30,42,72
0.191088,30,42,78
0.171317,30,42,84
0.172428,30,42,90
0.155643,30,42,96
0.142237,30,48,0
0.140176,30,48,6
0.158374,30,48,12
0.156985,30,48,18
0.155904,30,48,24
0.172036,30,48,30
0.174139,30,48,36
0.173305,30,48,42
0.172114,30,48,48
0.18522,30,48,54
0.173325,30,48,60
0.171709,30,48,66
0.172122,30,48,72
0.173079,30,48,78
0.173978,30,48,84
0.172103,30,48,90
0.158384,30,48,96
0.142725,30,54,0
0.13995,30,54,6
0.15697,30,54,12
0.157461,30,54,18
0.171911,30,54,24
0.173492,30,54,30
0.187866,30,54,36
0.186868,30,54,42
0.189354,30,54,48
0.189933,30,54,54
0.187357,30,54,60
0.217719,30,54,66
0.187568,30,54,72
0.186435,30,54,78
0.18857,30,54,84
0.170354,30,54,90
0.172666,30,54,96
0.139562,30,60,0
0.154457,30,60,6
0.157367,30,60,12
0.153687,30,60,18
0.171908,30,60,24
0.174255,30,60,30
0.173665,30,60,36
0.186543,30,60,42
0.187743,30,60,48
0.186783,30,60,54
0.188748,30,60,60
0.18747,30,60,66
0.187587,30,60,72
0.171675,30,60,78
0.171899,30,60,84
0.17208,30,60,90
0.186609,30,60,96
0.155611,30,66,0
0.155752,30,66,6
0.159221,30,66,12
0.171598,30,66,18
0.171967,30,66,24
0.172524,30,66,30
0.173028,30,66,36
0.186628,30,66,42
0.187774,30,66,48
0.18979,30,66,54
0.187535,30,66,60
0.187792,30,66,66
0.204465,30,66,72
0.203314,30,66,78
0.187608,30,66,84
0.188229,30,66,90
0.172903,30,66,96
0.142916,30,72,0
0.156176,30,72,6
0.155504,30,72,12
0.157858,30,72,18
0.172699,30,72,24
0.17183,30,72,30
0.188694,30,72,36
0.186451,30,72,42
0.188998,30,72,48
0.187947,30,72,54
0.188583,30,72,60
0.200762,30,72,66
0.187885,30,72,72
0.185355,30,72,78
0.186067,30,72,84
0.185807,30,72,90
0.173495,30,72,96
0.143464,30,78,0
0.141811,30,78,6
0.156753,30,78,12
0.155714,30,78,18
0.156594,30,78,24
0.169893,30,78,30
0.18546,30,78,36
0.189485,30,78,42
0.188688,30,78,48
0.186712,30,78,54
0.187182,30,78,60
0.187069,30,78,66
0.20286,30,78,72
0.186148,30,78,78
0.188356,30,78,84
0.172667,30,78,90
0.17409,30,78,96
0.140325,30,84,0
0.140536,30,84,6
0.14136,30,84,12
0.155957,30,84,18
0.156167,30,84,24
0.174248,30,84,30
0.171698,30,84,36
0.169261,30,84,42
0.187322,30,84,48
0.186339,30,84,54
0.188818,30,84,60
0.188861,30,84,66
0.189788,30,84,72
0.189998,30,84,78
0.187341,30,84,84
0.170787,30,84,90
0.172642,30,84,96
0.14007,30,90,0
0.157533,30,90,6
0.15863,30,90,12
0.157769,30,90,18
0.153718,30,90,24
0.169345,30,90,30
0.169904,30,90,36
0.173324,30,90,42
0.187215,30,90,48
0.187498,30,90,54
0.171431,30,90,60
0.173163,30,90,66
0.171556,30,90,72
0.187788,30,90,78
0.172187,30,90,84
0.173326,30,90,90
0.170782,30,90,96
0.126047,30,96,0
0.139505,30,96,6
0.143378,30,96,12
0.156272,30,96,18
0.156664,30,96,24
0.171777,30,96,30
0.157177,30,96,36
0.174614,30,96,42
0.170115,30,96,48
0.170005,30,96,54
0.17291,30,96,60
0.17175,30,96,66
0.185491,30,96,72
0.173475,30,96,78
0.17129,30,96,84
0.171163,30,96,90
0.171554,30,96,96
0.125579,36,0,0
0.125539,36,0,6
0.142197,36,0,12
0.142662,36,0,18
0.139693,36,0,24
0.142047,36,0,30
0.142809,36,0,36
0.141781,36,0,42
0.141044,36,0,48
0.142716,36,0,54
0.14126,36,0,60
0.156584,36,0,66
0.140239,36,0,72
0.140644,36,0,78
0.142461,36,0,84
0.141201,36,0,90
0.124716,36,0,96
0.124834,36,6,0
0.125871,36,6,6
0.139773,36,6,12
0.140964,36,6,18
0.140787,36,6,24
0.155473,36,6,30
0.138711,36,6,36
0.142025,36,6,42
0.156395,36,6,48
0.15604,36,6,54
0.154733,36,6,60
0.156283,36,6,66
0.139608,36,6,72
0.14089,36,6,78
0.140861,36,6,84
0.139056,36,6,90
0.140321,36,6,96
0.141504,36,12,0
0.126138,36,12,6
0.155874,36,12,12
0.142675,36,12,18
0.155705,36,12,24
0.157695,36,12,30
0.159837,36,12,36
0.155226,36,12,42
0.172039,36,12,48
0.156169,36,12,54
0.156623,36,12,60
0.15493,36,12,66
0.155133,36,12,72
0.155714,36,12,78
0.141529,36,12,84
0.139526,36,12,90
0.140252,36,12,96
0.125418,36,18,0
0.139665,36,18,6
0.140394,36,18,12
0.140239,36,18,18
0.157041,36,18,24
0.156475,36,18,30
0.154992,36,18,36
0.155442,36,18,42
0.171376,36,18,48
0.171626,36,18,54
0.170634,36,18,60
0.155938,36,18,66
0.172798,36,18,72
0.156347,36,18,78
0.154781,36,18,84
0.141152,36,18,90
0.141156,36,18,96
0.141095,36,24,0
0.140263,36,24,6
0.140152,36,24,12
0.15399,36,24,18
0.157886,36,24,24
0.157144,36,24,30
0.171058,36,24,36
0.171989,36,24,42
0.170128,36,24,48
0.170709,36,24,54
0.17193,36,24,60
0.173324,36,24,66
0.156174,36,24,72
0.157509,36,24,78
0.158241,36,24,84
0.15718,36,24,90
0.141734,36,24,96
0.141498,36,30,0
0.140755,36,30,6
0.138258,36,30,12
0.156365,36,30,18
0.17124,36,30,24
0.171604,36,30,30
0.155138,36,30,36
0.171015,36,30,42
0.170456,36,30,48
0.171473,36,30,54
0.1721,36,30,60
0.172195,36,30,66
0.17019,36,30,72
0.156797,36,30,78
0.154706,36,30,84
0.155139,36,30,90
0.156433,36,30,96
0.143153,36,36,0
0.140292,36,36,6
0.158006,36,36,12
0.156817,36,36,18
0.15816,36,36,24
0.172349,36,36,30
0.172268,36,36,36
0.170198,36,36,42
0.1752,36,36,48
0.188021,36,36,54
0.172124,36,36,60
0.171312,36,36,66
0.186552,36,36,72
0.172489,36,36,78
0.157382,36,36,84
0.158947,36,36,90
0.155664,36,36,96
0.140413,36,42,0
0.142331,36,42,6
0.155832,36,42,12
0.157605,36,42,18
0.157042,36,42,24
0.170095,36,42,30
0.172274,36,42,36
0.169254,36,42,42
0.187273,36,42,48
0.188183,36,42,54
0.186457,36,42,60
0.187724,36,42,66
0.173149,36,42,72
0.16933,36,42,78
0.171623,36,42,84
0.172512,36,42,90
0.170526,36,42,96
0.141247,36,48,0
0.156448,36,48,6
0.15573,36,48,12
0.190089,36,48,18
0.174407,36,48,24
0.173588,36,48,30
0.186035,36,48,36
0.187614,36,48,42
0.187454,36,48,48
0.19083,36,48,54
0.2039,36,48,60
0.17263,36,48,66
0.17329,36,48,72
0.189424,36,48,78
0.174173,36,48,84
0.171394,36,48,90
0.172947,36,48,96
0.142341,36,54,0
0.158606,36,54,6
0.155327,36,54,12
0.171683,36,54,18
0.172748,36,54,24
0.170005,36,54,30
0.188415,36,54,36
0.187265,36,54,42
0.186861,36,54,48
0.188867,36,54,54
0.187206,36,54,60
0.189443,36,54,66
0.187825,36,54,72
0.190593,36,54,78
0.173404,36,54,84
0.172518,36,54,90
0.171119,36,54,96
0.140145,36,60,0
0.156101,36,60,6
0.158329,36,60,12
0.172397,36,60,18
0.171438,36,60,24
0.172077,36,60,30
0.170536,36,60,36
0.187194,36,60,42
0.185162,36,60,48
0.187867,36,60,54
0.189174,36,60,60
0.186899,36,60,66
0.189647,36,60,72
0.188225,36,60,78
0.186519,36,60,84
0.188292,36,60,90
0.174321,36,60,96
0.140942,36,66,0
0.156382,36,66,6
0.156253,36,66,12
0.156545,36,66,18
0.172369,36,66,24
0.173248,36,66,30
0.174025,36,66,36
0.186903,36,66,42
0.185707,36,66,48
0.190873,36,66,54
0.18778,36,66,60
0.201238,36,66,66
0.187275,36,66,72
0.202524,36,66,78
0.184067,36,66,84
0.189052,36,66,90
0.171152,36,66,96
0.138736,36,72,0
0.158206,36,72,6
0.15431,36,72,12
0.15735,36,72,18
0.170598,36,72,24
0.173812,36,72,30
0.172142,36,72,36
0.187234,36,72,42
0.203866,36,72,48
0.187372,36,72,54
0.18871,36,72,60
0.188057,36,72,66
0.188983,36,72,72
0.187011,36,72,78
0.186821,36,72,84
0.186744,36,72,90
0.171669,36,72,96
0.140555,36,78,0
0.142273,36,78,6
0.15512,36,78,12
0.171543,36,78,18
0.157821,36,78,24
0.171078,36,78,30
0.17258,36,78,36
0.185223,36,78,42
0.187533,36,78,48
0.188086,36,78,54
0.202722,36,78,60
0.186696,36,78,66
0.186675,36,78,72
0.205803,36,78,78
0.202383,36,78,84
0.204047,36,78,90
0.189396,36,78,96
0.140086,36,84,0
0.144418,36,84,6
0.168575,36,84,12
0.157082,36,84,18
0.156336,36,84,24
0.173867,36,84,30
0.174173,36,84,36
0.174112,36,84,42
0.186884,36,84,48
0.188436,36,84,54
0.185942,36,84,60
0.189048,36,84,66
0.186103,36,84,72
0.186225,36,84,78
0.188093,36,84,84
0.186755,36,84,90
0.171709,36,84,96
0.141785,36,90,0
0.142024,36,90,6
0.140344,36,90,12
0.157053,36,90,18
0.156869,36,90,24
0.156628,36,90,30
0.174041,36,90,36
0.174796,36,90,42
0.186707,36,90,48
0.186948,36,90,54
0.187582,36,90,60
0.171605,36,90,66
0.188365,36,90,72
0.18849,36,90,78
0.18571,36,90,84
0.170857,36,90,90
0.171152,36,90,96
0.125135,36,96,0
0.139895,36,96,6
0.140301,36,96,12
0.141505,36,96,18
0.155874,36,96,24
0.155891,36,96,30
0.171256,36,96,36
0.173454,36,96,42
0.174085,36,96,48
0.187439,36,96,54
0.171556,36,96,60
0.172426,36,96,66
0.173286,36,96,72
0.172093,36,96,78
0.173128,36,96,84
0.172593,36,96,90
0.170348,36,96,96
0.123695,42,0,0
0.125294,42,0,6
0.124076,42,0,12
0.125659,42,0,18
0.140803,42,0,24
0.140375,42,0,30
0.141308,42,0,36
0.140597,42,0,42
0.140623,42,0,48
0.142614,42,0,54
0.141676,42,0,60
0.141617,42,0,66
0.139759,42,0,72
0.139332,42,0,78
0.140338,42,0,84
0.140585,42,0,90
0.125271,42,0,96
0.126957,42,6,0
0.137667,42,6,6
0.142461,42,6,12
0.139399,42,6,18
0.141687,42,6,24
0.155683,42,6,30
0.155451,42,6,36
0.155758,42,6,42
0.154998,42,6,48
0.157046,42,6,54
0.155719,42,6,60
0.156861,42,6,66
0.140087,42,6,72
0.139722,42,6,78
0.140106,42,6,84
0.142734,42,6,90
0.139609,42,6,96
0.126822,42,12,0
0.125268,42,12,6
0.14071,42,12,12
0.142427,42,12,18
0.140817,42,12,24
0.157822,42,12,30
0.156489,42,12,36
0.157036,42,12,42
0.157047,42,12,48
0.155229,42,12,54
0.172131,42,12,60
0.158288,42,12,66
0.156248,42,12,72
0.156755,42,12,78
0.141883,42,12,84
0.141468,42,12,90
0.140449,42,12,96
0.139951,42,18,0
0.141626,42,18,6
0.138459,42,18,12
0.139525,42,18,18
0.154281,42,18,24
0.155823,42,18,30
0.158666,42,18,36
0.153715,42,18,42
0.156147,42,18,48
0.156722,42,18,54
0.155531,42,18,60
0.15504,42,18,66
0.156156,42,18,72
0.158287,42,18,78
0.157506,42,18,84
0.142283,42,18,90
0.141419,42,18,96
0.125626,42,24,0
0.140891,42,24,6
0.140528,42,24,12
0.15743,42,24,18
0.157526,42,24,24
0.158212,42,24,30
0.156485,42,24,36
0.171054,42,24,42
0.170861,42,24,48
0.173183,42,24,54
0.168214,42,24,60
0.172388,42,24,66
0.156862,42,24,72
0.156394,42,24,78
0.156401,42,24,84
0.155045,42,24,90
0.140489,42,24,96
0.140152,42,30,0
0.140684,42,30,6
0.157439,42,30,12
0.155586,42,30,18
0.155827,42,30,24
0.171213,42,30,30
0.17121,42,30,36
0.172911,42,30,42
0.171513,42,30,48
0.171391,42,30,54
0.172061,42,30,60
0.172379,42,30,66
0.169918,42,30,72
0.155542,42,30,78
0.155806,42,30,84
0.155825,42,30,90
0.156289,42,30,96
0.14066,42,36,0
0.140844,42,36,6
0.153812,42,36,12
0.157727,42,36,18
0.156826,42,36,24
0.171465,42,36,30
0.170867,42,36,36
0.171968,42,36,42
0.170604,42,36,48
0.173032,42,36,54
0.186795,42,36,60
0.17155,42,36,66
0.173168,42,36,72
0.17162,42,36,78
0.154508,42,36,84
0.156025,42,36,90
0.155468,42,36,96
0.140357,42,42,0
0.141375,42,42,6
0.15578,42,42,12
0.175311,42,42,18
0.171034,42,42,24
0.172709,42,42,30
0.172513,42,42,36
0.171047,42,42,42
0.18585,42,42,48
0.171431,42,42,54
0.186199,42,42,60
0.171567,42,42,66
0.172114,42,42,72
0.171469,42,42,78
0.17206,42,42,84
0.174296,42,42,90
0.156165,42,42,96
0.140678,42,48,0
0.142338,42,48,6
0.157075,42,48,12
0.156019,42,48,18
0.172242,42,48,24
0.171553,42,48,30
0.16997,42,48,36
0.186682,42,48,42
0.186333,42,48,48
0.187316,42,48,54
0.18701,42,48,60
0.187062,42,48,66
0.187792,42,48,72
0.17272,42,48,78
0.187966,42,48,84
0.173773,42,48,90
0.170656,42,48,96
0.141335,42,54,0
0.141877,42,54,6
0.157477,42,54,12
0.1553,42,54,18
0.171115,42,54,24
0.170483,42,54,30
0.172108,42,54,36
0.18743,42,54,42
0.189652,42,54,48
0.187704,42,54,54
0.204053,42,54,60
0.189291,42,54,66
0.187454,42,54,72
0.187073,42,54,78
0.186203,42,54,84
0.172416,42,54,90
0.170793,42,54,96
0.140204,42,60,0
0.141609,42,60,6
0.17535,42,60,12
0.155815,42,60,18
0.174195,42,60,24
0.17288,42,60,30
0.186805,42,60,36
0.188525,42,60,42
0.188434,42,60,48
0.188212,42,60,54
0.188849,42,60,60
0.189844,42,60,66
0.188434,42,60,72
0.187403,42,60,78
0.18572,42,60,84
0.186011,42,60,90
0.170816,42,60,96
0.141054,42,66,0
0.155218,42,66,6
0.156702,42,66,12
0.156709,42,66,18
0.17131,42,66,24
0.172402,42,66,30
0.187232,42,66,36
0.188079,42,66,42
0.188123,42,66,48
0.187986,42,66,54
0.187867,42,66,60
0.188451,42,66,66
0.205275,42,66,72
0.202903,42,66,78
0.186554,42,66,84
0.188137,42,66,90
0.173676,42,66,96
0.141103,42,72,0
0.13997,42,72,6
0.15631,42,72,12
0.156335,42,72,18
0.172138,42,72,24
0.172641,42,72,30
0.189478,42,72,36
0.188587,42,72,42
0.185485,42,72,48
0.185479,42,72,54
0.203944,42,72,60
0.202756,42,72,66
0.186158,42,72,72
0.204152,42,72,78
0.188168,42,72,84
0.201312,42,72,90
0.187886,42,72,96
0.140531,42,78,0
0.138752,42,78,6
0.15747,42,78,12
0.155867,42,78,18
0.157694,42,78,24
0.171383,42,78,30
0.172566,42,78,36
0.187408,42,78,42
0.187465,42,78,48
0.187265,42,78,54
0.208349,42,78,60
0.195021,42,78,66
0.185864,42,78,72
0.187115,42,78,78
0.189256,42,78,84
0.187167,42,78,90
0.174125,42,78,96
0.140302,42,84,0
0.140448,42,84,6
0.155085,42,84,12
0.156691,42,84,18
0.171291,42,84,24
0.171719,42,84,30
0.173225,42,84,36
0.172075,42,84,42
0.18669,42,84,48
0.185095,42,84,54
0.188049,42,84,60
0.187754,42,84,66
0.188676,42,84,72
0.187354,42,84,78
0.18814,42,84,84
0.188616,42,84,90
0.188047,42,84,96
0.141027,42,90,0
0.141104,42,90,6
0.141751,42,90,12
0.156524,42,90,18
0.158561,42,90,24
0.15579,42,90,30
0.171359,42,90,36
0.184365,42,90,42
0.172019,42,90,48
0.189745,42,90,54
0.187436,42,90,60
0.18874,42,90,66
0.187092,42,90,72
0.188548,42,90,78
0.188972,42,90,84
0.18707,42,90,90
0.172491,42,90,96
0.127004,42,96,0
0.139718,42,96,6
0.140109,42,96,12
0.141857,42,96,18
0.157301,42,96,24
0.154984,42,96,30
0.156295,42,96,36
0.171669,42,96,42
0.173274,42,96,48
0.173417,42,96,54
0.187166,42,96,60
0.187301,42,96,66
0.187836,42,96,72
0.186691,42,96,78
0.186386,42,96,84
0.173052,42,96,90
0.186845,42,96,96
0.125082,48,0,0
0.125076,48,0,6
0.125161,48,0,12
0.125172,48,0,18
0.157546,48,0,24
0.141811,48,0,30
0.142181,48,0,36
0.140438,48,0,42
0.140867,48,0,48
0.139587,48,0,54
0.140396,48,0,60
0.142484,48,0,66
0.139005,48,0,72
0.140686,48,0,78
0.138333,48,0,84
0.140661,48,0,90
0.125533,48,0,96
0.126212,48,6,0
0.124231,48,6,6
0.140451,48,6,12
0.138762,48,6,18
0.155684,48,6,24
0.138626,48,6,30
0.142063,48,6,36
0.158768,48,6,42
0.156046,48,6,48
0.156948,48,6,54
0.14043,48,6,60
0.139938,48,6,66
0.140645,48,6,72
0.141883,48,6,78
0.140174,48,6,84
0.138558,48,6,90
0.140546,48,6,96
0.125164,48,12,0
0.125389,48,12,6
0.139777,48,12,12
0.140151,48,12,18
0.143014,48,12,24
0.156152,48,12,30
0.158176,48,12,36
0.158611,48,12,42
0.15646,48,12,48
0.155675,48,12,54
0.155748,48,12,60
0.155733,48,12,66
0.156517,48,12,72
0.156397,48,12,78
0.140973,48,12,84
0.141827,48,12,90
0.141104,48,12,96
0.125411,48,18,0
0.139023,48,18,6
0.139182,48,18,12
0.141243,48,18,18
0.139695,48,18,24
0.156265,48,18,30
0.158119,48,18,36
0.156486,48,18,42
0.158413,48,18,48
0.155694,48,18,54
0.155375,48,18,60
0.155637,48,18,66
0.156144,48,18,72
0.157415,48,18,78
0.138844,48,18,84
0.139802,48,18,90
0.1412,48,18,96
0.123875,48,24,0
0.140632,48,24,6
0.139234,48,24,12
0.139165,48,24,18
0.159104,48,24,24
0.156071,48,24,30
0.157517,48,24,36
0.15733,48,24,42
0.162003,48,24,48
0.167761,48,24,54
0.172526,48,24,60
0.157436,48,24,66
0.177061,48,24,72
0.1668,48,24,78
0.156923,48,24,84
0.155045,48,24,90
0.154432,48,24,96
0.13869,48,30,0
0.140154,48,30,6
0.141474,48,30,12
0.140783,48,30,18
0.156055,48,30,24
0.156671,48,30,30
0.156766,48,30,36
0.172874,48,30,42
0.171745,48,30,48
0.171369,48,30,54
0.174106,48,30,60
0.171458,48,30,66
0.171404,48,30,72
0.171483,48,30,78
0.156266,48,30,84
0.155009,48,30,90
0.155108,48,30,96
0.139575,48,36,0
0.139872,48,36,6
0.156849,48,36,12
0.156621,48,36,18
0.156253,48,36,24
0.170878,48,36,30
0.172884,48,36,36
0.188009,48,36,42
0.191522,48,36,48
0.202517,48,36,54
0.174479,48,36,60
0.171315,48,36,66
0.171378,48,36,72
0.173196,48,36,78
0.169163,48,36,84
0.155269,48,36,90
0.15894,48,36,96
0.141347,48,42,0
0.141507,48,42,6
0.157512,48,42,12
0.157022,48,42,18
0.158903,48,42,24
0.171135,48,42,30
0.171686,48,42,36
0.170542,48,42,42
0.171403,48,42,48
0.171799,48,42,54
0.171819,48,42,60
0.185891,48,42,66
0.171907,48,42,72
0.174342,48,42,78
0.17293,48,42,84
0.172667,48,42,90
0.157276,48,42,96
0.140497,48,48,0
0.141832,48,48,6
0.156042,48,48,12
0.157075,48,48,18
0.189933,48,48,24
0.18743,48,48,30
0.186082,48,48,36
0.188146,48,48,42
0.187764,48,48,48
0.18457,48,48,54
0.188326,48,48,60
0.189469,48,48,66
0.173074,48,48,72
0.185784,48,48,78
0.171821,48,48,84
0.185919,48,48,90
0.171159,48,48,96
0.140973,48,54,0
0.14106,48,54,6
0.155936,48,54,12
0.171466,48,54,18
0.172819,48,54,24
0.17268,48,54,30
0.17165,48,54,36
0.174682,48,54,42
0.188408,48,54,48
0.189219,48,54,54
0.202628,48,54,60
0.187592,48,54,66
0.187224,48,54,72
0.18686,48,54,78
0.187331,48,54,84
0.171882,48,54,90
0.170261,48,54,96
0.141867,48,60,0
0.139677,48,60,6
0.170483,48,60,12
0.171655,48,60,18
0.171289,48,60,24
0.171189,48,60,30
0.172845,48,60,36
0.171599,48,60,42
0.187008,48,60,48
0.187616,48,60,54
0.189818,48,60,60
0.186109,48,60,66
0.186609,48,60,72
0.186125,48,60,78
0.18847,48,60,84
0.18785,48,60,90
0.173351,48,60,96
0.141376,48,66,0
0.156371,48,66,6
0.157672,48,66,12
0.157678,48,66,18
0.158646,48,66,24
0.17103,48,66,30
0.170902,48,66,36
0.18943,48,66,42
0.186994,48,66,48
0.186758,48,66,54
0.189145,48,66,60
0.204152,48,66,66
0.187243,48,66,72
0.187116,48,66,78
0.206017,48,66,84
0.187455,48,66,90
0.173226,48,66,96
0.140641,48,72,0
0.154847,48,72,6
0.157165,48,72,12
0.157487,48,72,18
0.173204,48,72,24
0.172655,48,72,30
0.188062,48,72,36
0.18819,48,72,42
0.188792,48,72,48
0.188938,48,72,54
0.20258,48,72,60
0.202668,48,72,66
0.201283,48,72,72
0.18712,48,72,78
0.189409,48,72,84
0.18715,48,72,90
0.187348,48,72,96
0.140874,48,78,0
0.139517,48,78,6
0.156295,48,78,12
0.155839,48,78,18
0.17185,48,78,24
0.172395,48,78,30
0.171176,48,78,36
0.186525,48,78,42
