time,var_1_int,var_2_int,var_1_value,var_2_value
0.142446,48,59,--a -2,--b 9
0.094603,62,49,--a 12,--b -1
0.109443,44,49,--a -6,--b -1
0.188774,53,46,--a 3,--b -4
0.186568,57,59,--a 7,--b 9
0.188353,63,60,--a 13,--b 10
0.202211,58,54,--a 8,--b 4
0.185006,63,45,--a 13,--b -5
0.077975,50,48,--a 0,--b -2
0.189786,77,63,--a 27,--b 13
0.09448,80,52,--a 30,--b 2
0.092473,71,47,--a 21,--b -3
0.204974,79,60,--a 29,--b 10
0.110431,90,47,--a 40,--b -3
0.220351,85,59,--a 35,--b 9
0.21712,92,63,--a 42,--b 13
0.219563,77,57,--a 27,--b 7
0.219955,86,57,--a 36,--b 7
0.094976,91,45,--a 41,--b -5
0.204986,74,58,--a 24,--b 8
0.076509,50,46,--a 0,--b -4
0.205416,59,54,--a 9,--b 4
0.171417,44,57,--a -6,--b 7
0.079278,50,44,--a 0,--b -6
0.172733,57,56,--a 7,--b 6
0.172902,60,59,--a 10,--b 9
0.171507,54,55,--a 4,--b 5
0.172363,56,57,--a 6,--b 7
0.172338,57,45,--a 7,--b -5
0.094535,63,48,--a 13,--b -2
0.204892,60,55,--a 10,--b 5
0.111313,64,48,--a 14,--b -2
0.171054,52,54,--a 2,--b 4
0.222033,46,49,--a -4,--b -1
0.189368,51,49,--a 1,--b -1
0.188779,65,42,--a 15,--b -8
0.140023,52,43,--a 2,--b -7
0.078612,55,50,--a 5,--b 0
0.173882,52,46,--a 2,--b -4
0.093368,50,52,--a 0,--b 2
0.220941,78,56,--a 28,--b 6
0.219301,74,45,--a 24,--b -5
0.204497,67,56,--a 17,--b 6
0.204835,71,64,--a 21,--b 14
0.204244,88,64,--a 38,--b 14
0.205047,78,60,--a 28,--b 10
0.094124,78,54,--a 28,--b 4
0.203589,71,57,--a 21,--b 7
0.202989,55,51,--a 5,--b 1
0.171513,53,53,--a 3,--b 3
0.154906,48,54,--a -2,--b 4
0.141484,47,59,--a -3,--b 9
0.154469,55,58,--a 5,--b 8
0.170371,61,40,--a 11,--b -10
0.158023,45,60,--a -5,--b 10
0.204664,44,48,--a -6,--b -2
0.078116,56,50,--a 6,--b 0
0.09477,50,55,--a 0,--b 5
0.218296,56,48,--a 6,--b -2
0.10868,57,49,--a 7,--b -1
0.174169,46,55,--a -4,--b 5
0.171161,43,58,--a -7,--b 8
0.139918,51,60,--a 1,--b 10
0.158402,45,61,--a -5,--b 11
0.173128,45,40,--a -5,--b -10
0.173455,44,60,--a -6,--b 10
0.172311,48,47,--a -2,--b -3
0.173081,48,55,--a -2,--b 5
0.140314,51,57,--a 1,--b 7
0.109984,56,51,--a 6,--b 1
0.172184,53,58,--a 3,--b 8
0.219466,67,41,--a 17,--b -9
0.094517,66,51,--a 16,--b 1
0.174124,64,62,--a 14,--b 12
0.188554,74,63,--a 24,--b 13
0.093699,91,52,--a 41,--b 2
0.201906,74,55,--a 24,--b 5
0.093151,91,48,--a 41,--b -2
0.092862,89,46,--a 39,--b -4
0.092906,56,49,--a 6,--b -1
0.154454,54,58,--a 4,--b 8
0.170684,45,56,--a -5,--b 6
0.187181,43,53,--a -7,--b 3
0.172429,58,43,--a 8,--b -7
0.185935,64,55,--a 14,--b 5
0.141498,48,56,--a -2,--b 6
0.187395,63,58,--a 13,--b 8
0.187853,60,54,--a 10,--b 4
0.17378,57,58,--a 7,--b 8
0.190108,52,51,--a 2,--b 1
0.078661,50,54,--a 0,--b 4
0.173053,62,59,--a 12,--b 9
0.171314,44,55,--a -6,--b 5
0.170471,54,45,--a 4,--b -5
0.205143,55,48,--a 5,--b -2
0.187062,54,48,--a 4,--b -2
0.109153,67,47,--a 17,--b -3
0.18844,65,38,--a 15,--b -12
0.217516,64,46,--a 14,--b -4
0.110402,73,51,--a 23,--b 1
0.187745,70,61,--a 20,--b 11
0.218552,72,57,--a 22,--b 7
0.218101,72,56,--a 22,--b 6
0.185909,46,46,--a -4,--b -4
0.202395,60,45,--a 10,--b -5
0.077637,50,47,--a 0,--b -3
0.20249,61,56,--a 11,--b 6
0.0928,63,49,--a 13,--b -1
0.172396,47,47,--a -3,--b -3
0.172651,54,47,--a 4,--b -3
0.141674,53,41,--a 3,--b -9
0.203526,61,44,--a 11,--b -6
0.186591,63,56,--a 13,--b 6
0.157162,47,40,--a -3,--b -10
0.140792,49,41,--a -1,--b -9
0.189243,56,54,--a 6,--b 4
0.142113,51,40,--a 1,--b -10
0.09496,50,57,--a 0,--b 7
0.202464,68,39,--a 18,--b -11
0.21949,64,47,--a 14,--b -3
0.142017,49,57,--a -1,--b 7
0.204083,80,63,--a 30,--b 13
0.218367,73,56,--a 23,--b 6
0.21989,79,56,--a 29,--b 6
0.153766,52,59,--a 2,--b 9
0.186171,62,41,--a 12,--b -9
0.109539,49,61,--a -1,--b 11
0.155277,49,48,--a -1,--b -2
0.171142,45,45,--a -5,--b -5
0.187629,61,43,--a 11,--b -7
0.141461,48,40,--a -2,--b -10
0.187479,63,55,--a 13,--b 5
0.172147,53,42,--a 3,--b -8
0.204892,52,49,--a 2,--b -1
0.172608,53,54,--a 3,--b 4
0.190305,46,48,--a -4,--b -2
0.156763,52,60,--a 2,--b 10
0.218906,61,47,--a 11,--b -3
0.174478,56,43,--a 6,--b -7
0.156822,52,44,--a 2,--b -6
0.172291,46,41,--a -4,--b -9
0.093456,49,50,--a -1,--b 0
0.155812,51,53,--a 1,--b 3
0.093721,57,50,--a 7,--b 0
0.185741,56,56,--a 6,--b 6
0.219924,65,54,--a 15,--b 4
0.185474,62,40,--a 12,--b -10
0.203711,65,41,--a 15,--b -9
0.218448,65,47,--a 15,--b -3
0.171163,53,56,--a 3,--b 6
0.203583,79,44,--a 29,--b -6
0.201839,69,61,--a 19,--b 11
0.219646,62,47,--a 12,--b -3
0.202059,76,60,--a 26,--b 10
0.218455,81,57,--a 31,--b 7
0.187662,46,45,--a -4,--b -5
0.173142,55,57,--a 5,--b 7
0.171672,45,54,--a -5,--b 4
0.203182,47,52,--a -3,--b 2
0.188944,61,54,--a 11,--b 4
0.126476,49,56,--a -1,--b 6
0.158671,55,59,--a 5,--b 9
0.15858,58,61,--a 8,--b 11
0.187334,61,45,--a 11,--b -5
0.221685,67,45,--a 17,--b -5
0.187048,65,39,--a 15,--b -11
0.141818,49,59,--a -1,--b 9
0.205409,69,57,--a 19,--b 7
0.217594,76,58,--a 26,--b 8
0.109213,78,48,--a 28,--b -2
0.15654,47,42,--a -3,--b -8
0.186535,59,45,--a 9,--b -5
0.170828,57,57,--a 7,--b 7
0.094001,58,51,--a 8,--b 1
0.157672,54,57,--a 4,--b 7
0.078192,59,50,--a 9,--b 0
0.20621,58,52,--a 8,--b 2
0.155103,56,60,--a 6,--b 10
0.157457,47,56,--a -3,--b 6
0.142245,52,42,--a 2,--b -8
0.187244,58,57,--a 8,--b 7
0.188364,58,60,--a 8,--b 10
0.186716,48,48,--a -2,--b -2
0.188436,61,55,--a 11,--b 5
0.188943,62,63,--a 12,--b 13
0.110537,81,51,--a 31,--b 1
0.219175,68,46,--a 18,--b -4
0.108602,74,46,--a 24,--b -4
