time,var_1_int,var_2_int,var_3_int,var_4_int,var_5_int,var_1_value,var_2_value,var_3_value,var_4_value,var_5_value
0.078582,980,19800,199,199,399998,--vertices 1080,--edges 20300,--source 199,--target 199,--seed 399999
0.061911,980,19800,199,199,599997,--vertices 1080,--edges 20300,--source 199,--target 199,--seed 599998
0.076953,980,19800,199,199,799996,--vertices 1080,--edges 20300,--source 199,--target 199,--seed 799997
0.06409,980,19800,199,199,999995,--vertices 1080,--edges 20300,--source 199,--target 199,--seed 999996
0.061665,980,19800,199,398,0,--vertices 1080,--edges 20300,--source 199,--target 398,--seed 1
0.0625,980,19800,199,398,199999,--vertices 1080,--edges 20300,--source 199,--target 398,--seed 200000
0.063145,980,19800,199,398,399998,--vertices 1080,--edges 20300,--source 199,--target 398,--seed 399999
0.063712,980,19800,199,398,599997,--vertices 1080,--edges 20300,--source 199,--target 398,--seed 599998
0.062913,980,19800,199,398,799996,--vertices 1080,--edges 20300,--source 199,--target 398,--seed 799997
0.063246,980,19800,199,398,999995,--vertices 1080,--edges 20300,--source 199,--target 398,--seed 999996
0.078388,980,19800,199,597,0,--vertices 1080,--edges 20300,--source 199,--target 597,--seed 1
0.062291,980,19800,199,597,199999,--vertices 1080,--edges 20300,--source 199,--target 597,--seed 200000
0.079373,980,19800,199,597,399998,--vertices 1080,--edges 20300,--source 199,--target 597,--seed 399999
0.062233,980,19800,199,597,599997,--vertices 1080,--edges 20300,--source 199,--target 597,--seed 599998
0.063775,980,19800,199,597,799996,--vertices 1080,--edges 20300,--source 199,--target 597,--seed 799997
0.063004,980,19800,199,597,999995,--vertices 1080,--edges 20300,--source 199,--target 597,--seed 999996
0.063969,980,19800,199,796,0,--vertices 1080,--edges 20300,--source 199,--target 796,--seed 1
0.062988,980,19800,199,796,199999,--vertices 1080,--edges 20300,--source 199,--target 796,--seed 200000
0.064052,980,19800,199,796,399998,--vertices 1080,--edges 20300,--source 199,--target 796,--seed 399999
0.078787,980,19800,199,796,599997,--vertices 1080,--edges 20300,--source 199,--target 796,--seed 599998
0.063921,980,19800,199,796,799996,--vertices 1080,--edges 20300,--source 199,--target 796,--seed 799997
0.063801,980,19800,199,796,999995,--vertices 1080,--edges 20300,--source 199,--target 796,--seed 999996
0.063516,980,19800,199,995,0,--vertices 1080,--edges 20300,--source 199,--target 995,--seed 1
0.062852,980,19800,199,995,199999,--vertices 1080,--edges 20300,--source 199,--target 995,--seed 200000
0.063121,980,19800,199,995,399998,--vertices 1080,--edges 20300,--source 199,--target 995,--seed 399999
0.062775,980,19800,199,995,599997,--vertices 1080,--edges 20300,--source 199,--target 995,--seed 599998
0.06411,980,19800,199,995,799996,--vertices 1080,--edges 20300,--source 199,--target 995,--seed 799997
0.062919,980,19800,199,995,999995,--vertices 1080,--edges 20300,--source 199,--target 995,--seed 999996
0.061715,980,19800,398,0,0,--vertices 1080,--edges 20300,--source 398,--target 0,--seed 1
0.06318,980,19800,398,0,199999,--vertices 1080,--edges 20300,--source 398,--target 0,--seed 200000
0.063213,980,19800,398,0,399998,--vertices 1080,--edges 20300,--source 398,--target 0,--seed 399999
0.062129,980,19800,398,0,599997,--vertices 1080,--edges 20300,--source 398,--target 0,--seed 599998
0.063928,980,19800,398,0,799996,--vertices 1080,--edges 20300,--source 398,--target 0,--seed 799997
0.063529,980,19800,398,0,999995,--vertices 1080,--edges 20300,--source 398,--target 0,--seed 999996
0.063225,980,19800,398,199,0,--vertices 1080,--edges 20300,--source 398,--target 199,--seed 1
0.062987,980,19800,398,199,199999,--vertices 1080,--edges 20300,--source 398,--target 199,--seed 200000
0.06392,980,19800,398,199,399998,--vertices 1080,--edges 20300,--source 398,--target 199,--seed 399999
0.063068,980,19800,398,199,599997,--vertices 1080,--edges 20300,--source 398,--target 199,--seed 599998
0.062731,980,19800,398,199,799996,--vertices 1080,--edges 20300,--source 398,--target 199,--seed 799997
0.063118,980,19800,398,199,999995,--vertices 1080,--edges 20300,--source 398,--target 199,--seed 999996
0.078318,980,19800,398,398,0,--vertices 1080,--edges 20300,--source 398,--target 398,--seed 1
0.07703,980,19800,398,398,199999,--vertices 1080,--edges 20300,--source 398,--target 398,--seed 200000
0.07838,980,19800,398,398,399998,--vertices 1080,--edges 20300,--source 398,--target 398,--seed 399999
0.063058,980,19800,398,398,599997,--vertices 1080,--edges 20300,--source 398,--target 398,--seed 599998
0.063007,980,19800,398,398,799996,--vertices 1080,--edges 20300,--source 398,--target 398,--seed 799997
0.063655,980,19800,398,398,999995,--vertices 1080,--edges 20300,--source 398,--target 398,--seed 999996
0.064028,980,19800,398,597,0,--vertices 1080,--edges 20300,--source 398,--target 597,--seed 1
0.063286,980,19800,398,597,199999,--vertices 1080,--edges 20300,--source 398,--target 597,--seed 200000
0.064012,980,19800,398,597,399998,--vertices 1080,--edges 20300,--source 398,--target 597,--seed 399999
0.063576,980,19800,398,597,599997,--vertices 1080,--edges 20300,--source 398,--target 597,--seed 599998
0.062635,980,19800,398,597,799996,--vertices 1080,--edges 20300,--source 398,--target 597,--seed 799997
0.062966,980,19800,398,597,999995,--vertices 1080,--edges 20300,--source 398,--target 597,--seed 999996
0.062692,980,19800,398,796,0,--vertices 1080,--edges 20300,--source 398,--target 796,--seed 1
0.063934,980,19800,398,796,199999,--vertices 1080,--edges 20300,--source 398,--target 796,--seed 200000
0.063283,980,19800,398,796,399998,--vertices 1080,--edges 20300,--source 398,--target 796,--seed 399999
0.064033,980,19800,398,796,599997,--vertices 1080,--edges 20300,--source 398,--target 796,--seed 599998
0.078497,980,19800,398,796,799996,--vertices 1080,--edges 20300,--source 398,--target 796,--seed 799997
0.062878,980,19800,398,796,999995,--vertices 1080,--edges 20300,--source 398,--target 796,--seed 999996
0.064092,980,19800,398,995,0,--vertices 1080,--edges 20300,--source 398,--target 995,--seed 1
0.062848,980,19800,398,995,199999,--vertices 1080,--edges 20300,--source 398,--target 995,--seed 200000
0.0789,980,19800,398,995,399998,--vertices 1080,--edges 20300,--source 398,--target 995,--seed 399999
0.064028,980,19800,398,995,599997,--vertices 1080,--edges 20300,--source 398,--target 995,--seed 599998
0.062839,980,19800,398,995,799996,--vertices 1080,--edges 20300,--source 398,--target 995,--seed 799997
0.063203,980,19800,398,995,999995,--vertices 1080,--edges 20300,--source 398,--target 995,--seed 999996
0.064061,980,19800,597,0,0,--vertices 1080,--edges 20300,--source 597,--target 0,--seed 1
0.063059,980,19800,597,0,199999,--vertices 1080,--edges 20300,--source 597,--target 0,--seed 200000
0.062858,980,19800,597,0,399998,--vertices 1080,--edges 20300,--source 597,--target 0,--seed 399999
0.062859,980,19800,597,0,599997,--vertices 1080,--edges 20300,--source 597,--target 0,--seed 599998
0.079551,980,19800,597,0,799996,--vertices 1080,--edges 20300,--source 597,--target 0,--seed 799997
0.062179,980,19800,597,0,999995,--vertices 1080,--edges 20300,--source 597,--target 0,--seed 999996
0.063115,980,19800,597,199,0,--vertices 1080,--edges 20300,--source 597,--target 199,--seed 1
0.06307,980,19800,597,199,199999,--vertices 1080,--edges 20300,--source 597,--target 199,--seed 200000
0.079452,980,19800,597,199,399998,--vertices 1080,--edges 20300,--source 597,--target 199,--seed 399999
0.063882,980,19800,597,199,599997,--vertices 1080,--edges 20300,--source 597,--target 199,--seed 599998
0.063927,980,19800,597,199,799996,--vertices 1080,--edges 20300,--source 597,--target 199,--seed 799997
0.062918,980,19800,597,199,999995,--vertices 1080,--edges 20300,--source 597,--target 199,--seed 999996
0.078799,980,19800,597,398,0,--vertices 1080,--edges 20300,--source 597,--target 398,--seed 1
0.063137,980,19800,597,398,199999,--vertices 1080,--edges 20300,--source 597,--target 398,--seed 200000
0.079896,980,19800,597,398,399998,--vertices 1080,--edges 20300,--source 597,--target 398,--seed 399999
0.07893,980,19800,597,398,599997,--vertices 1080,--edges 20300,--source 597,--target 398,--seed 599998
0.078,980,19800,597,398,799996,--vertices 1080,--edges 20300,--source 597,--target 398,--seed 799997
0.078832,980,19800,597,398,999995,--vertices 1080,--edges 20300,--source 597,--target 398,--seed 999996
0.063189,980,19800,597,597,0,--vertices 1080,--edges 20300,--source 597,--target 597,--seed 1
0.079308,980,19800,597,597,199999,--vertices 1080,--edges 20300,--source 597,--target 597,--seed 200000
0.062827,980,19800,597,597,399998,--vertices 1080,--edges 20300,--source 597,--target 597,--seed 399999
0.063654,980,19800,597,597,599997,--vertices 1080,--edges 20300,--source 597,--target 597,--seed 599998
0.062181,980,19800,597,597,799996,--vertices 1080,--edges 20300,--source 597,--target 597,--seed 799997
0.06311,980,19800,597,597,999995,--vertices 1080,--edges 20300,--source 597,--target 597,--seed 999996
0.063813,980,19800,597,796,0,--vertices 1080,--edges 20300,--source 597,--target 796,--seed 1
0.063045,980,19800,597,796,199999,--vertices 1080,--edges 20300,--source 597,--target 796,--seed 200000
0.063823,980,19800,597,796,399998,--vertices 1080,--edges 20300,--source 597,--target 796,--seed 399999
0.064011,980,19800,597,796,599997,--vertices 1080,--edges 20300,--source 597,--target 796,--seed 599998
0.062856,980,19800,597,796,799996,--vertices 1080,--edges 20300,--source 597,--target 796,--seed 799997
0.064057,980,19800,597,796,999995,--vertices 1080,--edges 20300,--source 597,--target 796,--seed 999996
0.062848,980,19800,597,995,0,--vertices 1080,--edges 20300,--source 597,--target 995,--seed 1
0.064004,980,19800,597,995,199999,--vertices 1080,--edges 20300,--source 597,--target 995,--seed 200000
0.063634,980,19800,597,995,399998,--vertices 1080,--edges 20300,--source 597,--target 995,--seed 399999
0.063157,980,19800,597,995,599997,--vertices 1080,--edges 20300,--source 597,--target 995,--seed 599998
0.062902,980,19800,597,995,799996,--vertices 1080,--edges 20300,--source 597,--target 995,--seed 799997
0.063113,980,19800,597,995,999995,--vertices 1080,--edges 20300,--source 597,--target 995,--seed 999996
0.062214,980,19800,796,0,0,--vertices 1080,--edges 20300,--source 796,--target 0,--seed 1
0.063268,980,19800,796,0,199999,--vertices 1080,--edges 20300,--source 796,--target 0,--seed 200000
0.063657,980,19800,796,0,399998,--vertices 1080,--edges 20300,--source 796,--target 0,--seed 399999
0.063707,980,19800,796,0,599997,--vertices 1080,--edges 20300,--source 796,--target 0,--seed 599998
0.078829,980,19800,796,0,799996,--vertices 1080,--edges 20300,--source 796,--target 0,--seed 799997
0.064053,980,19800,796,0,999995,--vertices 1080,--edges 20300,--source 796,--target 0,--seed 999996
0.062013,980,19800,796,199,0,--vertices 1080,--edges 20300,--source 796,--target 199,--seed 1
0.063227,980,19800,796,199,199999,--vertices 1080,--edges 20300,--source 796,--target 199,--seed 200000
0.062765,980,19800,796,199,399998,--vertices 1080,--edges 20300,--source 796,--target 199,--seed 399999
0.063949,980,19800,796,199,599997,--vertices 1080,--edges 20300,--source 796,--target 199,--seed 599998
0.062398,980,19800,796,199,799996,--vertices 1080,--edges 20300,--source 796,--target 199,--seed 799997
0.062529,980,19800,796,199,999995,--vertices 1080,--edges 20300,--source 796,--target 199,--seed 999996
0.063924,980,19800,796,398,0,--vertices 1080,--edges 20300,--source 796,--target 398,--seed 1
0.062683,980,19800,796,398,199999,--vertices 1080,--edges 20300,--source 796,--target 398,--seed 200000
0.063241,980,19800,796,398,399998,--vertices 1080,--edges 20300,--source 796,--target 398,--seed 399999
0.062637,980,19800,796,398,599997,--vertices 1080,--edges 20300,--source 796,--target 398,--seed 599998
0.079003,980,19800,796,398,799996,--vertices 1080,--edges 20300,--source 796,--target 398,--seed 799997
0.063114,980,19800,796,398,999995,--vertices 1080,--edges 20300,--source 796,--target 398,--seed 999996
0.062929,980,19800,796,597,0,--vertices 1080,--edges 20300,--source 796,--target 597,--seed 1
0.063279,980,19800,796,597,199999,--vertices 1080,--edges 20300,--source 796,--target 597,--seed 200000
0.07823,980,19800,796,597,399998,--vertices 1080,--edges 20300,--source 796,--target 597,--seed 399999
0.062474,980,19800,796,597,599997,--vertices 1080,--edges 20300,--source 796,--target 597,--seed 599998
0.063928,980,19800,796,597,799996,--vertices 1080,--edges 20300,--source 796,--target 597,--seed 799997
0.06292,980,19800,796,597,999995,--vertices 1080,--edges 20300,--source 796,--target 597,--seed 999996
0.063682,980,19800,796,796,0,--vertices 1080,--edges 20300,--source 796,--target 796,--seed 1
0.063097,980,19800,796,796,199999,--vertices 1080,--edges 20300,--source 796,--target 796,--seed 200000
0.078028,980,19800,796,796,399998,--vertices 1080,--edges 20300,--source 796,--target 796,--seed 399999
0.064002,980,19800,796,796,599997,--vertices 1080,--edges 20300,--source 796,--target 796,--seed 599998
0.078776,980,19800,796,796,799996,--vertices 1080,--edges 20300,--source 796,--target 796,--seed 799997
0.063818,980,19800,796,796,999995,--vertices 1080,--edges 20300,--source 796,--target 796,--seed 999996
0.063789,980,19800,796,995,0,--vertices 1080,--edges 20300,--source 796,--target 995,--seed 1
0.063961,980,19800,796,995,199999,--vertices 1080,--edges 20300,--source 796,--target 995,--seed 200000
0.06393,980,19800,796,995,399998,--vertices 1080,--edges 20300,--source 796,--target 995,--seed 399999
0.062955,980,19800,796,995,599997,--vertices 1080,--edges 20300,--source 796,--target 995,--seed 599998
0.063132,980,19800,796,995,799996,--vertices 1080,--edges 20300,--source 796,--target 995,--seed 799997
0.063449,980,19800,796,995,999995,--vertices 1080,--edges 20300,--source 796,--target 995,--seed 999996
0.063031,980,19800,995,0,0,--vertices 1080,--edges 20300,--source 995,--target 0,--seed 1
0.062896,980,19800,995,0,199999,--vertices 1080,--edges 20300,--source 995,--target 0,--seed 200000
0.062799,980,19800,995,0,399998,--vertices 1080,--edges 20300,--source 995,--target 0,--seed 399999
0.063057,980,19800,995,0,599997,--vertices 1080,--edges 20300,--source 995,--target 0,--seed 599998
0.063985,980,19800,995,0,799996,--vertices 1080,--edges 20300,--source 995,--target 0,--seed 799997
0.062959,980,19800,995,0,999995,--vertices 1080,--edges 20300,--source 995,--target 0,--seed 999996
0.061921,980,19800,995,199,0,--vertices 1080,--edges 20300,--source 995,--target 199,--seed 1
0.063021,980,19800,995,199,199999,--vertices 1080,--edges 20300,--source 995,--target 199,--seed 200000
0.063396,980,19800,995,199,399998,--vertices 1080,--edges 20300,--source 995,--target 199,--seed 399999
0.063815,980,19800,995,199,599997,--vertices 1080,--edges 20300,--source 995,--target 199,--seed 599998
0.064145,980,19800,995,199,799996,--vertices 1080,--edges 20300,--source 995,--target 199,--seed 799997
0.061289,980,19800,995,199,999995,--vertices 1080,--edges 20300,--source 995,--target 199,--seed 999996
0.079891,980,19800,995,398,0,--vertices 1080,--edges 20300,--source 995,--target 398,--seed 1
0.063903,980,19800,995,398,199999,--vertices 1080,--edges 20300,--source 995,--target 398,--seed 200000
0.062295,980,19800,995,398,399998,--vertices 1080,--edges 20300,--source 995,--target 398,--seed 399999
0.064108,980,19800,995,398,599997,--vertices 1080,--edges 20300,--source 995,--target 398,--seed 599998
0.062604,980,19800,995,398,799996,--vertices 1080,--edges 20300,--source 995,--target 398,--seed 799997
0.06372,980,19800,995,398,999995,--vertices 1080,--edges 20300,--source 995,--target 398,--seed 999996
0.062973,980,19800,995,597,0,--vertices 1080,--edges 20300,--source 995,--target 597,--seed 1
0.063871,980,19800,995,597,199999,--vertices 1080,--edges 20300,--source 995,--target 597,--seed 200000
0.061896,980,19800,995,597,399998,--vertices 1080,--edges 20300,--source 995,--target 597,--seed 399999
0.063117,980,19800,995,597,599997,--vertices 1080,--edges 20300,--source 995,--target 597,--seed 599998
0.0639,980,19800,995,597,799996,--vertices 1080,--edges 20300,--source 995,--target 597,--seed 799997
0.063886,980,19800,995,597,999995,--vertices 1080,--edges 20300,--source 995,--target 597,--seed 999996
0.062731,980,19800,995,796,0,--vertices 1080,--edges 20300,--source 995,--target 796,--seed 1
0.063663,980,19800,995,796,199999,--vertices 1080,--edges 20300,--source 995,--target 796,--seed 200000
0.063684,980,19800,995,796,399998,--vertices 1080,--edges 20300,--source 995,--target 796,--seed 399999
0.062901,980,19800,995,796,599997,--vertices 1080,--edges 20300,--source 995,--target 796,--seed 599998
0.063934,980,19800,995,796,799996,--vertices 1080,--edges 20300,--source 995,--target 796,--seed 799997
0.063118,980,19800,995,796,999995,--vertices 1080,--edges 20300,--source 995,--target 796,--seed 999996
0.078773,980,19800,995,995,0,--vertices 1080,--edges 20300,--source 995,--target 995,--seed 1
0.063817,980,19800,995,995,199999,--vertices 1080,--edges 20300,--source 995,--target 995,--seed 200000
0.064145,980,19800,995,995,399998,--vertices 1080,--edges 20300,--source 995,--target 995,--seed 399999
0.062674,980,19800,995,995,599997,--vertices 1080,--edges 20300,--source 995,--target 995,--seed 599998
0.078873,980,19800,995,995,799996,--vertices 1080,--edges 20300,--source 995,--target 995,--seed 799997
0.063974,980,19800,995,995,999995,--vertices 1080,--edges 20300,--source 995,--target 995,--seed 999996
0.063205,980,29700,0,0,0,--vertices 1080,--edges 30200,--source 0,--target 0,--seed 1
0.063908,980,29700,0,0,199999,--vertices 1080,--edges 30200,--source 0,--target 0,--seed 200000
0.064059,980,29700,0,0,399998,--vertices 1080,--edges 30200,--source 0,--target 0,--seed 399999
0.062782,980,29700,0,0,599997,--vertices 1080,--edges 30200,--source 0,--target 0,--seed 599998
0.062994,980,29700,0,0,799996,--vertices 1080,--edges 30200,--source 0,--target 0,--seed 799997
0.063048,980,29700,0,0,999995,--vertices 1080,--edges 30200,--source 0,--target 0,--seed 999996
0.062296,980,29700,0,199,0,--vertices 1080,--edges 30200,--source 0,--target 199,--seed 1
0.078982,980,29700,0,199,199999,--vertices 1080,--edges 30200,--source 0,--target 199,--seed 200000
0.06395,980,29700,0,199,399998,--vertices 1080,--edges 30200,--source 0,--target 199,--seed 399999
0.063037,980,29700,0,199,599997,--vertices 1080,--edges 30200,--source 0,--target 199,--seed 599998
0.077897,980,29700,0,199,799996,--vertices 1080,--edges 30200,--source 0,--target 199,--seed 799997
0.06327,980,29700,0,199,999995,--vertices 1080,--edges 30200,--source 0,--target 199,--seed 999996
0.063929,980,29700,0,398,0,--vertices 1080,--edges 30200,--source 0,--target 398,--seed 1
0.063246,980,29700,0,398,199999,--vertices 1080,--edges 30200,--source 0,--target 398,--seed 200000
0.063435,980,29700,0,398,399998,--vertices 1080,--edges 30200,--source 0,--target 398,--seed 399999
0.062256,980,29700,0,398,599997,--vertices 1080,--edges 30200,--source 0,--target 398,--seed 599998
0.064125,980,29700,0,398,799996,--vertices 1080,--edges 30200,--source 0,--target 398,--seed 799997
0.078773,980,29700,0,398,999995,--vertices 1080,--edges 30200,--source 0,--target 398,--seed 999996
0.063802,980,29700,0,597,0,--vertices 1080,--edges 30200,--source 0,--target 597,--seed 1
0.063817,980,29700,0,597,199999,--vertices 1080,--edges 30200,--source 0,--target 597,--seed 200000
0.062925,980,29700,0,597,399998,--vertices 1080,--edges 30200,--source 0,--target 597,--seed 399999
0.064051,980,29700,0,597,599997,--vertices 1080,--edges 30200,--source 0,--target 597,--seed 599998
0.064024,980,29700,0,597,799996,--vertices 1080,--edges 30200,--source 0,--target 597,--seed 799997
0.078633,980,29700,0,597,999995,--vertices 1080,--edges 30200,--source 0,--target 597,--seed 999996
0.063088,980,29700,0,796,0,--vertices 1080,--edges 30200,--source 0,--target 796,--seed 1
0.078366,980,29700,0,796,199999,--vertices 1080,--edges 30200,--source 0,--target 796,--seed 200000
0.079454,980,29700,0,796,399998,--vertices 1080,--edges 30200,--source 0,--target 796,--seed 399999
0.062492,980,29700,0,796,599997,--vertices 1080,--edges 30200,--source 0,--target 796,--seed 599998
0.063908,980,29700,0,796,799996,--vertices 1080,--edges 30200,--source 0,--target 796,--seed 799997
0.0799,980,29700,0,796,999995,--vertices 1080,--edges 30200,--source 0,--target 796,--seed 999996
0.063065,980,29700,0,995,0,--vertices 1080,--edges 30200,--source 0,--target 995,--seed 1
0.062822,980,29700,0,995,199999,--vertices 1080,--edges 30200,--source 0,--target 995,--seed 200000
0.063097,980,29700,0,995,399998,--vertices 1080,--edges 30200,--source 0,--target 995,--seed 399999
0.063859,980,29700,0,995,599997,--vertices 1080,--edges 30200,--source 0,--target 995,--seed 599998
0.063905,980,29700,0,995,799996,--vertices 1080,--edges 30200,--source 0,--target 995,--seed 799997
0.063445,980,29700,0,995,999995,--vertices 1080,--edges 30200,--source 0,--target 995,--seed 999996
0.064015,980,29700,199,0,0,--vertices 1080,--edges 30200,--source 199,--target 0,--seed 1
0.078756,980,29700,199,0,199999,--vertices 1080,--edges 30200,--source 199,--target 0,--seed 200000
0.062975,980,29700,199,0,399998,--vertices 1080,--edges 30200,--source 199,--target 0,--seed 399999
0.064024,980,29700,199,0,599997,--vertices 1080,--edges 30200,--source 199,--target 0,--seed 599998
0.060882,980,29700,199,0,799996,--vertices 1080,--edges 30200,--source 199,--target 0,--seed 799997
0.062976,980,29700,199,0,999995,--vertices 1080,--edges 30200,--source 199,--target 0,--seed 999996
0.07866,980,29700,199,199,0,--vertices 1080,--edges 30200,--source 199,--target 199,--seed 1
0.080027,980,29700,199,199,199999,--vertices 1080,--edges 30200,--source 199,--target 199,--seed 200000
0.078978,980,29700,199,199,399998,--vertices 1080,--edges 30200,--source 199,--target 199,--seed 399999
0.063933,980,29700,199,199,599997,--vertices 1080,--edges 30200,--source 199,--target 199,--seed 599998
0.062823,980,29700,199,199,799996,--vertices 1080,--edges 30200,--source 199,--target 199,--seed 799997
0.064,980,29700,199,199,999995,--vertices 1080,--edges 30200,--source 199,--target 199,--seed 999996
0.062858,980,29700,199,398,0,--vertices 1080,--edges 30200,--source 199,--target 398,--seed 1
0.063479,980,29700,199,398,199999,--vertices 1080,--edges 30200,--source 199,--target 398,--seed 200000
0.064064,980,29700,199,398,399998,--vertices 1080,--edges 30200,--source 199,--target 398,--seed 399999
0.062852,980,29700,199,398,599997,--vertices 1080,--edges 30200,--source 199,--target 398,--seed 599998
0.063114,980,29700,199,398,799996,--vertices 1080,--edges 30200,--source 199,--target 398,--seed 799997
0.062411,980,29700,199,398,999995,--vertices 1080,--edges 30200,--source 199,--target 398,--seed 999996
0.06321,980,29700,199,597,0,--vertices 1080,--edges 30200,--source 199,--target 597,--seed 1
0.062264,980,29700,199,597,199999,--vertices 1080,--edges 30200,--source 199,--target 597,--seed 200000
0.063946,980,29700,199,597,399998,--vertices 1080,--edges 30200,--source 199,--target 597,--seed 399999
0.063834,980,29700,199,597,599997,--vertices 1080,--edges 30200,--source 199,--target 597,--seed 599998
0.063574,980,29700,199,597,799996,--vertices 1080,--edges 30200,--source 199,--target 597,--seed 799997
0.062198,980,29700,199,597,999995,--vertices 1080,--edges 30200,--source 199,--target 597,--seed 999996
0.063438,980,29700,199,796,0,--vertices 1080,--edges 30200,--source 199,--target 796,--seed 1
0.062001,980,29700,199,796,199999,--vertices 1080,--edges 30200,--source 199,--target 796,--seed 200000
0.063982,980,29700,199,796,399998,--vertices 1080,--edges 30200,--source 199,--target 796,--seed 399999
0.062977,980,29700,199,796,599997,--vertices 1080,--edges 30200,--source 199,--target 796,--seed 599998
0.079121,980,29700,199,796,799996,--vertices 1080,--edges 30200,--source 199,--target 796,--seed 799997
0.063111,980,29700,199,796,999995,--vertices 1080,--edges 30200,--source 199,--target 796,--seed 999996
0.062637,980,29700,199,995,0,--vertices 1080,--edges 30200,--source 199,--target 995,--seed 1
0.063886,980,29700,199,995,199999,--vertices 1080,--edges 30200,--source 199,--target 995,--seed 200000
0.062966,980,29700,199,995,399998,--vertices 1080,--edges 30200,--source 199,--target 995,--seed 399999
0.079872,980,29700,199,995,599997,--vertices 1080,--edges 30200,--source 199,--target 995,--seed 599998
0.063332,980,29700,199,995,799996,--vertices 1080,--edges 30200,--source 199,--target 995,--seed 799997
0.064015,980,29700,199,995,999995,--vertices 1080,--edges 30200,--source 199,--target 995,--seed 999996
0.063081,980,29700,398,0,0,--vertices 1080,--edges 30200,--source 398,--target 0,--seed 1
0.062356,980,29700,398,0,199999,--vertices 1080,--edges 30200,--source 398,--target 0,--seed 200000
0.062503,980,29700,398,0,399998,--vertices 1080,--edges 30200,--source 398,--target 0,--seed 399999
0.063875,980,29700,398,0,599997,--vertices 1080,--edges 30200,--source 398,--target 0,--seed 599998
0.063302,980,29700,398,0,799996,--vertices 1080,--edges 30200,--source 398,--target 0,--seed 799997
0.063383,980,29700,398,0,999995,--vertices 1080,--edges 30200,--source 398,--target 0,--seed 999996
0.064037,980,29700,398,199,0,--vertices 1080,--edges 30200,--source 398,--target 199,--seed 1
0.063848,980,29700,398,199,199999,--vertices 1080,--edges 30200,--source 398,--target 199,--seed 200000
0.062926,980,29700,398,199,399998,--vertices 1080,--edges 30200,--source 398,--target 199,--seed 399999
0.062525,980,29700,398,199,599997,--vertices 1080,--edges 30200,--source 398,--target 199,--seed 599998
0.063296,980,29700,398,199,799996,--vertices 1080,--edges 30200,--source 398,--target 199,--seed 799997
0.063824,980,29700,398,199,999995,--vertices 1080,--edges 30200,--source 398,--target 199,--seed 999996
0.0641,980,29700,398,398,0,--vertices 1080,--edges 30200,--source 398,--target 398,--seed 1
0.063941,980,29700,398,398,199999,--vertices 1080,--edges 30200,--source 398,--target 398,--seed 200000
0.062809,980,29700,398,398,399998,--vertices 1080,--edges 30200,--source 398,--target 398,--seed 399999
0.062155,980,29700,398,398,599997,--vertices 1080,--edges 30200,--source 398,--target 398,--seed 599998
0.062416,980,29700,398,398,799996,--vertices 1080,--edges 30200,--source 398,--target 398,--seed 799997
0.062814,980,29700,398,398,999995,--vertices 1080,--edges 30200,--source 398,--target 398,--seed 999996
0.062341,980,29700,398,597,0,--vertices 1080,--edges 30200,--source 398,--target 597,--seed 1
0.062927,980,29700,398,597,199999,--vertices 1080,--edges 30200,--source 398,--target 597,--seed 200000
0.063018,980,29700,398,597,399998,--vertices 1080,--edges 30200,--source 398,--target 597,--seed 399999
0.063476,980,29700,398,597,599997,--vertices 1080,--edges 30200,--source 398,--target 597,--seed 599998
0.063414,980,29700,398,597,799996,--vertices 1080,--edges 30200,--source 398,--target 597,--seed 799997
0.079512,980,29700,398,597,999995,--vertices 1080,--edges 30200,--source 398,--target 597,--seed 999996
0.062894,980,29700,398,796,0,--vertices 1080,--edges 30200,--source 398,--target 796,--seed 1
0.064109,980,29700,398,796,199999,--vertices 1080,--edges 30200,--source 398,--target 796,--seed 200000
0.063394,980,29700,398,796,399998,--vertices 1080,--edges 30200,--source 398,--target 796,--seed 399999
0.06398,980,29700,398,796,599997,--vertices 1080,--edges 30200,--source 398,--target 796,--seed 599998
0.078081,980,29700,398,796,799996,--vertices 1080,--edges 30200,--source 398,--target 796,--seed 799997
0.063843,980,29700,398,796,999995,--vertices 1080,--edges 30200,--source 398,--target 796,--seed 999996
0.078836,980,29700,398,995,0,--vertices 1080,--edges 30200,--source 398,--target 995,--seed 1
0.079888,980,29700,398,995,199999,--vertices 1080,--edges 30200,--source 398,--target 995,--seed 200000
0.06397,980,29700,398,995,399998,--vertices 1080,--edges 30200,--source 398,--target 995,--seed 399999
0.063948,980,29700,398,995,599997,--vertices 1080,--edges 30200,--source 398,--target 995,--seed 599998
0.063129,980,29700,398,995,799996,--vertices 1080,--edges 30200,--source 398,--target 995,--seed 799997
0.077489,980,29700,398,995,999995,--vertices 1080,--edges 30200,--source 398,--target 995,--seed 999996
0.064095,980,29700,597,0,0,--vertices 1080,--edges 30200,--source 597,--target 0,--seed 1
0.06294,980,29700,597,0,199999,--vertices 1080,--edges 30200,--source 597,--target 0,--seed 200000
0.062288,980,29700,597,0,399998,--vertices 1080,--edges 30200,--source 597,--target 0,--seed 399999
0.063948,980,29700,597,0,599997,--vertices 1080,--edges 30200,--source 597,--target 0,--seed 599998
0.063592,980,29700,597,0,799996,--vertices 1080,--edges 30200,--source 597,--target 0,--seed 799997
0.062838,980,29700,597,0,999995,--vertices 1080,--edges 30200,--source 597,--target 0,--seed 999996
