time,var_1_int,var_2_int,var_3_int,var_4_int,var_5_int,var_1_value,var_2_value,var_3_value,var_4_value,var_5_value
0.255024,298,149,90,15,1,--width 362,--height 213,--generations 100,--density 20,--wraparound 1
0.189395,298,149,90,30,0,--width 362,--height 213,--generations 100,--density 35,--wraparound 0
0.269572,298,149,90,30,1,--width 362,--height 213,--generations 100,--density 35,--wraparound 1
0.188208,298,149,90,45,0,--width 362,--height 213,--generations 100,--density 50,--wraparound 0
0.253146,298,149,90,45,1,--width 362,--height 213,--generations 100,--density 50,--wraparound 1
0.095165,298,298,0,0,0,--width 362,--height 362,--generations 10,--density 5,--wraparound 0
0.11076,298,298,0,0,1,--width 362,--height 362,--generations 10,--density 5,--wraparound 1
0.095177,298,298,0,15,0,--width 362,--height 362,--generations 10,--density 20,--wraparound 0
0.109445,298,298,0,15,1,--width 362,--height 362,--generations 10,--density 20,--wraparound 1
0.096054,298,298,0,30,0,--width 362,--height 362,--generations 10,--density 35,--wraparound 0
0.111009,298,298,0,30,1,--width 362,--height 362,--generations 10,--density 35,--wraparound 1
0.094922,298,298,0,45,0,--width 362,--height 362,--generations 10,--density 50,--wraparound 0
0.094808,298,298,0,45,1,--width 362,--height 362,--generations 10,--density 50,--wraparound 1
0.141965,298,298,30,0,0,--width 362,--height 362,--generations 40,--density 5,--wraparound 0
0.188906,298,298,30,0,1,--width 362,--height 362,--generations 40,--density 5,--wraparound 1
0.143268,298,298,30,15,0,--width 362,--height 362,--generations 40,--density 20,--wraparound 0
0.188351,298,298,30,15,1,--width 362,--height 362,--generations 40,--density 20,--wraparound 1
0.141723,298,298,30,30,0,--width 362,--height 362,--generations 40,--density 35,--wraparound 0
0.206082,298,298,30,30,1,--width 362,--height 362,--generations 40,--density 35,--wraparound 1
0.158203,298,298,30,45,0,--width 362,--height 362,--generations 40,--density 50,--wraparound 0
0.206647,298,298,30,45,1,--width 362,--height 362,--generations 40,--density 50,--wraparound 1
0.205097,298,298,60,0,0,--width 362,--height 362,--generations 70,--density 5,--wraparound 0
0.285416,298,298,60,0,1,--width 362,--height 362,--generations 70,--density 5,--wraparound 1
0.205094,298,298,60,15,0,--width 362,--height 362,--generations 70,--density 20,--wraparound 0
0.285158,298,298,60,15,1,--width 362,--height 362,--generations 70,--density 20,--wraparound 1
0.203929,298,298,60,30,0,--width 362,--height 362,--generations 70,--density 35,--wraparound 0
0.299908,298,298,60,30,1,--width 362,--height 362,--generations 70,--density 35,--wraparound 1
0.207019,298,298,60,45,0,--width 362,--height 362,--generations 70,--density 50,--wraparound 0
0.284931,298,298,60,45,1,--width 362,--height 362,--generations 70,--density 50,--wraparound 1
0.269858,298,298,90,0,0,--width 362,--height 362,--generations 100,--density 5,--wraparound 0
0.395,298,298,90,0,1,--width 362,--height 362,--generations 100,--density 5,--wraparound 1
0.270849,298,298,90,15,0,--width 362,--height 362,--generations 100,--density 20,--wraparound 0
0.380996,298,298,90,15,1,--width 362,--height 362,--generations 100,--density 20,--wraparound 1
0.268878,298,298,90,30,0,--width 362,--height 362,--generations 100,--density 35,--wraparound 0
0.377489,298,298,90,30,1,--width 362,--height 362,--generations 100,--density 35,--wraparound 1
0.254953,298,298,90,45,0,--width 362,--height 362,--generations 100,--density 50,--wraparound 0
0.381237,298,298,90,45,1,--width 362,--height 362,--generations 100,--density 50,--wraparound 1
0.109762,298,447,0,0,0,--width 362,--height 511,--generations 10,--density 5,--wraparound 0
0.108936,298,447,0,0,1,--width 362,--height 511,--generations 10,--density 5,--wraparound 1
0.094813,298,447,0,15,0,--width 362,--height 511,--generations 10,--density 20,--wraparound 0
0.109958,298,447,0,15,1,--width 362,--height 511,--generations 10,--density 20,--wraparound 1
0.095926,298,447,0,30,0,--width 362,--height 511,--generations 10,--density 35,--wraparound 0
0.110625,298,447,0,30,1,--width 362,--height 511,--generations 10,--density 35,--wraparound 1
0.094114,298,447,0,45,0,--width 362,--height 511,--generations 10,--density 50,--wraparound 0
0.110612,298,447,0,45,1,--width 362,--height 511,--generations 10,--density 50,--wraparound 1
0.173907,298,447,30,0,0,--width 362,--height 511,--generations 40,--density 5,--wraparound 0
0.254822,298,447,30,0,1,--width 362,--height 511,--generations 40,--density 5,--wraparound 1
0.173902,298,447,30,15,0,--width 362,--height 511,--generations 40,--density 20,--wraparound 0
0.254834,298,447,30,15,1,--width 362,--height 511,--generations 40,--density 20,--wraparound 1
0.17337,298,447,30,30,0,--width 362,--height 511,--generations 40,--density 35,--wraparound 0
0.253497,298,447,30,30,1,--width 362,--height 511,--generations 40,--density 35,--wraparound 1
0.18918,298,447,30,45,0,--width 362,--height 511,--generations 40,--density 50,--wraparound 0
0.253881,298,447,30,45,1,--width 362,--height 511,--generations 40,--density 50,--wraparound 1
0.268589,298,447,60,0,0,--width 362,--height 511,--generations 70,--density 5,--wraparound 0
0.381112,298,447,60,0,1,--width 362,--height 511,--generations 70,--density 5,--wraparound 1
0.268359,298,447,60,15,0,--width 362,--height 511,--generations 70,--density 20,--wraparound 0
0.377141,298,447,60,15,1,--width 362,--height 511,--generations 70,--density 20,--wraparound 1
0.269515,298,447,60,30,0,--width 362,--height 511,--generations 70,--density 35,--wraparound 0
0.381953,298,447,60,30,1,--width 362,--height 511,--generations 70,--density 35,--wraparound 1
0.266965,298,447,60,45,0,--width 362,--height 511,--generations 70,--density 50,--wraparound 0
0.398293,298,447,60,45,1,--width 362,--height 511,--generations 70,--density 50,--wraparound 1
0.349335,298,447,90,0,0,--width 362,--height 511,--generations 100,--density 5,--wraparound 0
0.524168,298,447,90,0,1,--width 362,--height 511,--generations 100,--density 5,--wraparound 1
0.348821,298,447,90,15,0,--width 362,--height 511,--generations 100,--density 20,--wraparound 0
0.524032,298,447,90,15,1,--width 362,--height 511,--generations 100,--density 20,--wraparound 1
0.346902,298,447,90,30,0,--width 362,--height 511,--generations 100,--density 35,--wraparound 0
0.50789,298,447,90,30,1,--width 362,--height 511,--generations 100,--density 35,--wraparound 1
0.348995,298,447,90,45,0,--width 362,--height 511,--generations 100,--density 50,--wraparound 0
0.521588,298,447,90,45,1,--width 362,--height 511,--generations 100,--density 50,--wraparound 1
0.079847,447,0,0,0,0,--width 511,--height 64,--generations 10,--density 5,--wraparound 0
0.079928,447,0,0,0,1,--width 511,--height 64,--generations 10,--density 5,--wraparound 1
0.078744,447,0,0,15,0,--width 511,--height 64,--generations 10,--density 20,--wraparound 0
0.078733,447,0,0,15,1,--width 511,--height 64,--generations 10,--density 20,--wraparound 1
0.079082,447,0,0,30,0,--width 511,--height 64,--generations 10,--density 35,--wraparound 0
0.075991,447,0,0,30,1,--width 511,--height 64,--generations 10,--density 35,--wraparound 1
0.078951,447,0,0,45,0,--width 511,--height 64,--generations 10,--density 50,--wraparound 0
0.079824,447,0,0,45,1,--width 511,--height 64,--generations 10,--density 50,--wraparound 1
0.094162,447,0,30,0,0,--width 511,--height 64,--generations 40,--density 5,--wraparound 0
0.095234,447,0,30,0,1,--width 511,--height 64,--generations 40,--density 5,--wraparound 1
0.079944,447,0,30,15,0,--width 511,--height 64,--generations 40,--density 20,--wraparound 0
0.095524,447,0,30,15,1,--width 511,--height 64,--generations 40,--density 20,--wraparound 1
0.095203,447,0,30,30,0,--width 511,--height 64,--generations 40,--density 35,--wraparound 0
0.096121,447,0,30,30,1,--width 511,--height 64,--generations 40,--density 35,--wraparound 1
0.079914,447,0,30,45,0,--width 511,--height 64,--generations 40,--density 50,--wraparound 0
0.093704,447,0,30,45,1,--width 511,--height 64,--generations 40,--density 50,--wraparound 1
0.109804,447,0,60,0,0,--width 511,--height 64,--generations 70,--density 5,--wraparound 0
0.126112,447,0,60,0,1,--width 511,--height 64,--generations 70,--density 5,--wraparound 1
0.110879,447,0,60,15,0,--width 511,--height 64,--generations 70,--density 20,--wraparound 0
0.127406,447,0,60,15,1,--width 511,--height 64,--generations 70,--density 20,--wraparound 1
0.095097,447,0,60,30,0,--width 511,--height 64,--generations 70,--density 35,--wraparound 0
0.12604,447,0,60,30,1,--width 511,--height 64,--generations 70,--density 35,--wraparound 1
0.094894,447,0,60,45,0,--width 511,--height 64,--generations 70,--density 50,--wraparound 0
0.127174,447,0,60,45,1,--width 511,--height 64,--generations 70,--density 50,--wraparound 1
0.125882,447,0,90,0,0,--width 511,--height 64,--generations 100,--density 5,--wraparound 0
0.143018,447,0,90,0,1,--width 511,--height 64,--generations 100,--density 5,--wraparound 1
0.112,447,0,90,15,0,--width 511,--height 64,--generations 100,--density 20,--wraparound 0
0.142656,447,0,90,15,1,--width 511,--height 64,--generations 100,--density 20,--wraparound 1
0.110881,447,0,90,30,0,--width 511,--height 64,--generations 100,--density 35,--wraparound 0
0.142524,447,0,90,30,1,--width 511,--height 64,--generations 100,--density 35,--wraparound 1
0.125276,447,0,90,45,0,--width 511,--height 64,--generations 100,--density 50,--wraparound 0
0.142707,447,0,90,45,1,--width 511,--height 64,--generations 100,--density 50,--wraparound 1
0.077915,447,149,0,0,0,--width 511,--height 213,--generations 10,--density 5,--wraparound 0
0.095009,447,149,0,0,1,--width 511,--height 213,--generations 10,--density 5,--wraparound 1
0.078999,447,149,0,15,0,--width 511,--height 213,--generations 10,--density 20,--wraparound 0
0.094661,447,149,0,15,1,--width 511,--height 213,--generations 10,--density 20,--wraparound 1
0.09439,447,149,0,30,0,--width 511,--height 213,--generations 10,--density 35,--wraparound 0
0.095282,447,149,0,30,1,--width 511,--height 213,--generations 10,--density 35,--wraparound 1
0.079235,447,149,0,45,0,--width 511,--height 213,--generations 10,--density 50,--wraparound 0
0.095307,447,149,0,45,1,--width 511,--height 213,--generations 10,--density 50,--wraparound 1
0.125998,447,149,30,0,0,--width 511,--height 213,--generations 40,--density 5,--wraparound 0
0.174032,447,149,30,0,1,--width 511,--height 213,--generations 40,--density 5,--wraparound 1
0.12807,447,149,30,15,0,--width 511,--height 213,--generations 40,--density 20,--wraparound 0
0.173438,447,149,30,15,1,--width 511,--height 213,--generations 40,--density 20,--wraparound 1
0.142855,447,149,30,30,0,--width 511,--height 213,--generations 40,--density 35,--wraparound 0
0.174938,447,149,30,30,1,--width 511,--height 213,--generations 40,--density 35,--wraparound 1
0.141208,447,149,30,45,0,--width 511,--height 213,--generations 40,--density 50,--wraparound 0
0.175495,447,149,30,45,1,--width 511,--height 213,--generations 40,--density 50,--wraparound 1
0.17587,447,149,60,0,0,--width 511,--height 213,--generations 70,--density 5,--wraparound 0
0.254878,447,149,60,0,1,--width 511,--height 213,--generations 70,--density 5,--wraparound 1
0.189037,447,149,60,15,0,--width 511,--height 213,--generations 70,--density 20,--wraparound 0
0.251587,447,149,60,15,1,--width 511,--height 213,--generations 70,--density 20,--wraparound 1
0.174926,447,149,60,30,0,--width 511,--height 213,--generations 70,--density 35,--wraparound 0
0.253728,447,149,60,30,1,--width 511,--height 213,--generations 70,--density 35,--wraparound 1
0.173956,447,149,60,45,0,--width 511,--height 213,--generations 70,--density 50,--wraparound 0
0.253173,447,149,60,45,1,--width 511,--height 213,--generations 70,--density 50,--wraparound 1
0.221694,447,149,90,0,0,--width 511,--height 213,--generations 100,--density 5,--wraparound 0
0.333913,447,149,90,0,1,--width 511,--height 213,--generations 100,--density 5,--wraparound 1
0.236401,447,149,90,15,0,--width 511,--height 213,--generations 100,--density 20,--wraparound 0
0.33292,447,149,90,15,1,--width 511,--height 213,--generations 100,--density 20,--wraparound 1
0.23703,447,149,90,30,0,--width 511,--height 213,--generations 100,--density 35,--wraparound 0
0.332907,447,149,90,30,1,--width 511,--height 213,--generations 100,--density 35,--wraparound 1
0.239033,447,149,90,45,0,--width 511,--height 213,--generations 100,--density 50,--wraparound 0
0.330867,447,149,90,45,1,--width 511,--height 213,--generations 100,--density 50,--wraparound 1
0.094947,447,298,0,0,0,--width 511,--height 362,--generations 10,--density 5,--wraparound 0
0.110166,447,298,0,0,1,--width 511,--height 362,--generations 10,--density 5,--wraparound 1
0.111304,447,298,0,15,0,--width 511,--height 362,--generations 10,--density 20,--wraparound 0
0.11191,447,298,0,15,1,--width 511,--height 362,--generations 10,--density 20,--wraparound 1
0.094041,447,298,0,30,0,--width 511,--height 362,--generations 10,--density 35,--wraparound 0
0.127569,447,298,0,30,1,--width 511,--height 362,--generations 10,--density 35,--wraparound 1
0.092752,447,298,0,45,0,--width 511,--height 362,--generations 10,--density 50,--wraparound 0
0.110529,447,298,0,45,1,--width 511,--height 362,--generations 10,--density 50,--wraparound 1
0.190149,447,298,30,0,0,--width 511,--height 362,--generations 40,--density 5,--wraparound 0
0.25395,447,298,30,0,1,--width 511,--height 362,--generations 40,--density 5,--wraparound 1
0.17445,447,298,30,15,0,--width 511,--height 362,--generations 40,--density 20,--wraparound 0
0.252939,447,298,30,15,1,--width 511,--height 362,--generations 40,--density 20,--wraparound 1
0.174304,447,298,30,30,0,--width 511,--height 362,--generations 40,--density 35,--wraparound 0
0.254213,447,298,30,30,1,--width 511,--height 362,--generations 40,--density 35,--wraparound 1
0.174876,447,298,30,45,0,--width 511,--height 362,--generations 40,--density 50,--wraparound 0
0.254195,447,298,30,45,1,--width 511,--height 362,--generations 40,--density 50,--wraparound 1
0.268623,447,298,60,0,0,--width 511,--height 362,--generations 70,--density 5,--wraparound 0
0.39489,447,298,60,0,1,--width 511,--height 362,--generations 70,--density 5,--wraparound 1
0.270274,447,298,60,15,0,--width 511,--height 362,--generations 70,--density 20,--wraparound 0
0.38209,447,298,60,15,1,--width 511,--height 362,--generations 70,--density 20,--wraparound 1
0.266666,447,298,60,30,0,--width 511,--height 362,--generations 70,--density 35,--wraparound 0
0.381096,447,298,60,30,1,--width 511,--height 362,--generations 70,--density 35,--wraparound 1
0.268906,447,298,60,45,0,--width 511,--height 362,--generations 70,--density 50,--wraparound 0
0.379658,447,298,60,45,1,--width 511,--height 362,--generations 70,--density 50,--wraparound 1
0.349584,447,298,90,0,0,--width 511,--height 362,--generations 100,--density 5,--wraparound 0
0.523143,447,298,90,0,1,--width 511,--height 362,--generations 100,--density 5,--wraparound 1
0.350608,447,298,90,15,0,--width 511,--height 362,--generations 100,--density 20,--wraparound 0
0.53996,447,298,90,15,1,--width 511,--height 362,--generations 100,--density 20,--wraparound 1
0.350425,447,298,90,30,0,--width 511,--height 362,--generations 100,--density 35,--wraparound 0
0.523796,447,298,90,30,1,--width 511,--height 362,--generations 100,--density 35,--wraparound 1
0.346889,447,298,90,45,0,--width 511,--height 362,--generations 100,--density 50,--wraparound 0
0.506493,447,298,90,45,1,--width 511,--height 362,--generations 100,--density 50,--wraparound 1
0.111928,447,447,0,0,0,--width 511,--height 511,--generations 10,--density 5,--wraparound 0
0.125443,447,447,0,0,1,--width 511,--height 511,--generations 10,--density 5,--wraparound 1
0.110985,447,447,0,15,0,--width 511,--height 511,--generations 10,--density 20,--wraparound 0
0.128018,447,447,0,15,1,--width 511,--height 511,--generations 10,--density 20,--wraparound 1
0.11018,447,447,0,30,0,--width 511,--height 511,--generations 10,--density 35,--wraparound 0
0.12775,447,447,0,30,1,--width 511,--height 511,--generations 10,--density 35,--wraparound 1
0.110782,447,447,0,45,0,--width 511,--height 511,--generations 10,--density 50,--wraparound 0
0.126767,447,447,0,45,1,--width 511,--height 511,--generations 10,--density 50,--wraparound 1
0.221212,447,447,30,0,0,--width 511,--height 511,--generations 40,--density 5,--wraparound 0
0.331343,447,447,30,0,1,--width 511,--height 511,--generations 40,--density 5,--wraparound 1
0.221973,447,447,30,15,0,--width 511,--height 511,--generations 40,--density 20,--wraparound 0
0.333505,447,447,30,15,1,--width 511,--height 511,--generations 40,--density 20,--wraparound 1
0.222852,447,447,30,30,0,--width 511,--height 511,--generations 40,--density 35,--wraparound 0
0.314242,447,447,30,30,1,--width 511,--height 511,--generations 40,--density 35,--wraparound 1
0.221997,447,447,30,45,0,--width 511,--height 511,--generations 40,--density 50,--wraparound 0
0.316321,447,447,30,45,1,--width 511,--height 511,--generations 40,--density 50,--wraparound 1
0.34919,447,447,60,0,0,--width 511,--height 511,--generations 70,--density 5,--wraparound 0
0.506197,447,447,60,0,1,--width 511,--height 511,--generations 70,--density 5,--wraparound 1
0.349419,447,447,60,15,0,--width 511,--height 511,--generations 70,--density 20,--wraparound 0
0.507639,447,447,60,15,1,--width 511,--height 511,--generations 70,--density 20,--wraparound 1
0.34898,447,447,60,30,0,--width 511,--height 511,--generations 70,--density 35,--wraparound 0
0.506854,447,447,60,30,1,--width 511,--height 511,--generations 70,--density 35,--wraparound 1
0.333049,447,447,60,45,0,--width 511,--height 511,--generations 70,--density 50,--wraparound 0
0.521463,447,447,60,45,1,--width 511,--height 511,--generations 70,--density 50,--wraparound 1
0.458474,447,447,90,0,0,--width 511,--height 511,--generations 100,--density 5,--wraparound 0
0.6962,447,447,90,0,1,--width 511,--height 511,--generations 100,--density 5,--wraparound 1
0.476506,447,447,90,15,0,--width 511,--height 511,--generations 100,--density 20,--wraparound 0
0.711823,447,447,90,15,1,--width 511,--height 511,--generations 100,--density 20,--wraparound 1
0.476343,447,447,90,30,0,--width 511,--height 511,--generations 100,--density 35,--wraparound 0
0.695647,447,447,90,30,1,--width 511,--height 511,--generations 100,--density 35,--wraparound 1
0.475793,447,447,90,45,0,--width 511,--height 511,--generations 100,--density 50,--wraparound 0
0.712225,447,447,90,45,1,--width 511,--height 511,--generations 100,--density 50,--wraparound 1
